image_path,label,width,height,image_hash,duplicate
./dataset/ISIS meme offensive/Image_15.jpeg,1,480,251,d562973dd24b26951af5916f11194dc4,0
./dataset/ISIS meme offensive/Image_8.png,1,901,676,4a936cb6df49b2c4a7df35062694810d,0
./dataset/ISIS meme offensive/Image_9.jpg,1,900,506,d8b521b57e7413b0991772e7bb8619f6,0
./dataset/ISIS meme offensive/Image_2.jpg,1,1202,672,e9ae6281c4961367c9776b3ffea067c8,0
./dataset/ISIS meme offensive/Image_3.jpg,1,635,380,5fd136c8f1aeec1ddd52caf4544c9380,0
./dataset/ISIS meme offensive/Image_1.jpg,1,721,477,4a124cf95506fdb5478ac9ac15807210,0
./dataset/ISIS meme offensive/Image_5.jpg,1,317,475,020a784404c0bc90c6a3efd583d05275,0
./dataset/ISIS meme offensive/Image_7.jpg,1,1566,881,7ac251dd243a4d8185ea9a8d4dbb2faa,0
./dataset/ISIS meme offensive/Image_6.jpg,1,768,483,ea531a6eabf979bbe02c39d519042a91,0
./dataset/ISIS meme offensive/Image_20.png,1,690,539,b44b1b6659cb91ddb44b4b79010d9c6c,0
./dataset/ISIS meme offensive/Image_19.jpg,1,864,487,469c7dfbbe7e76f82919e90ed3f84f56,0
./dataset/ISIS meme offensive/Image_18.jpg,1,400,400,1f146b3b02842c31ea6cf349e8718267,0
./dataset/fake news meme offensive/Image_15.jpg,1,861,831,d89e45a0baa9f41bdb8bca6eee33342f,0
./dataset/fake news meme offensive/Image_14.jpg,1,542,627,cc9f4f49770b0354668e91e7180f2d65,0
./dataset/fake news meme offensive/Image_16.jpg,1,512,287,0efb8fb3ab4b839468912264c142fbbc,0
./dataset/fake news meme offensive/Image_17.jpg,1,1000,600,455cc17fb5e24891879c35f177e1e8b7,0
./dataset/fake news meme offensive/Image_13.jpg,1,750,1000,b255d824020d14405a524ac8cabbc3b7,0
./dataset/fake news meme offensive/Image_12.jpeg,1,550,256,586b291e79e9d7bd15f4093517f87499,0
./dataset/fake news meme offensive/Image_10.jpg,1,677,477,20ddff3207438908a8bb40e3afbb1d44,0
./dataset/fake news meme offensive/Image_11.jpg,1,468,307,15e75631dfa65bd9529ae183f41b446a,0
./dataset/fake news meme offensive/Image_20.gif,1,454,480,4ac8555e342ac76a860dc57c85a4790f,0
./dataset/fake news meme offensive/Image_9.jpg,1,854,480,295423db53772a0b2aa8c6720ced2c3f,0
./dataset/fake news meme offensive/Image_3.jpg,1,600,751,a5ad1a7fce6d59bb03465bfb9e022705,0
./dataset/fake news meme offensive/Image_2.jpeg,1,933,445,932eae1b2172ca436bf9718e017469be,0
./dataset/fake news meme offensive/Image_1.jpg,1,1200,627,f1e8738a4342e8b4164b457698a54824,0
./dataset/fake news meme offensive/Image_4.jpg,1,640,480,844c1c3062aa67712d88e5425ef0788d,0
./dataset/fake news meme offensive/Image_5.jpg,1,600,513,78648c01f4fc56a9cd6dc26296a57019,0
./dataset/fake news meme offensive/Image_7.jpg,1,430,338,386e16454764354caddd2fa9947f5a89,0
./dataset/fake news meme offensive/Image_6.jpg,1,375,285,0720fcd70502a9378d609d797eba5eb1,0
./dataset/fake news meme offensive/Image_8.jpeg,1,1242,1284,a7091e25cf8e6bdbdca8ab088f2129e2,0
./dataset/fake news meme offensive/Image_19.png,1,595,539,28235ae45a18d14b665aadee7e633747,0
./dataset/fake news meme offensive/Image_18.jpg,1,1241,1303,a25473e3eecf34ec83ce407eb07237e6,0
./dataset/anti-Semitism meme offensive/Image_15.jpg,1,1817,1136,a32d59396834101bca52d00c0117848c,0
./dataset/anti-Semitism meme offensive/Image_14.jpg,1,1024,640,bbbcc82af45e224fa48ee0a4ef61a79d,0
./dataset/anti-Semitism meme offensive/Image_16.png,1,970,456,d598b8d995b8b40388fce89e108632c6,0
./dataset/anti-Semitism meme offensive/Image_17.JPG,1,1300,1675,bb4459573c4d2d26bf7d5b652abd7963,0
./dataset/anti-Semitism meme offensive/Image_13.jpg,1,758,530,749d667ca8fffd03e27f93db038052a7,0
./dataset/anti-Semitism meme offensive/Image_12.jpg,1,1600,900,ad6457bde8322ab0c9b2ff19e6bc2f02,0
./dataset/anti-Semitism meme offensive/Image_10.png,1,800,524,53ab7dc80b549c362a2f3adc31ad3398,0
./dataset/anti-Semitism meme offensive/Image_11.jpg,1,1200,1000,46661c5df05b87d737936959dea54b25,0
./dataset/anti-Semitism meme offensive/Image_8.jpg,1,976,640,ad86bf90eb752b9f00bd4cfe24e1b84b,0
./dataset/anti-Semitism meme offensive/Image_9.jpg,1,1024,683,a0ad688cb808fb8b342a17ec2d993565,0
./dataset/anti-Semitism meme offensive/Image_2.jpg,1,1600,900,b570b4a1cfcd307935b86534bd12891d,0
./dataset/anti-Semitism meme offensive/Image_4.jpg,1,1200,675,d48961f47b224835ae026be51382dfd6,0
./dataset/anti-Semitism meme offensive/Image_20.png,1,1300,2050,052665c4750fa1f91ce48e5a2214945b,0
./dataset/anti-Semitism meme offensive/Image_19.png,1,1950,1194,132f6f21947b718a25a6f69a9b120a78,0
./dataset/anti-Semitism meme offensive/Image_18.jpg,1,1600,1000,425ad4faa9a89a0fe66d863af35884fd,0
./dataset/discrimination meme offensive/Image_15.jpg,1,639,1653,ade396b327bbf59742806fe2fe0a780f,0
./dataset/discrimination meme offensive/Image_14.jpg,1,610,904,6b2f22d0a3867fdacb955378830190f0,0
./dataset/discrimination meme offensive/Image_16.jpg,1,600,615,bf57d6bec65f362cae0c4f35921f8d5a,0
./dataset/discrimination meme offensive/Image_8.jpg,1,560,467,1ccc126db5f1b80475a7547d7560169a,0
./dataset/discrimination meme offensive/Image_19.jpg,1,598,489,383b633ec9801eaf79bfc255d894dbda,0
./dataset/extreme nationalism meme offensive/Image_16.jpg,1,600,405,28313595cb501fb4c05d01e26ad3939e,0
./dataset/extreme nationalism meme offensive/Image_12.jpeg,1,374,767,745997fdf351dfe6350a9a68762f8225,0
./dataset/extreme nationalism meme offensive/Image_15.jpeg,1,700,1500,4db8981da78160ea82fcc1b90d17eff6,0
./dataset/extreme nationalism meme offensive/Image_20.jpg,1,700,777,18f4a753cc8550a3fd2dc5f9ca5fbf99,0
./dataset/extreme nationalism meme offensive/Image_18.png,1,900,600,dd3d5f4d2abff8dc3ab6da65fd7c5dfb,0
./dataset/racist humor meme offensive/Image_14.jpg,1,600,387,6112fbc40f86ba8b4876aa09827c6bb2,0
./dataset/racist humor meme offensive/Image_16.jpg,1,600,480,66188a6117acd36fa4bc34f598d0dcfd,0
./dataset/racist humor meme offensive/Image_13.jpg,1,600,929,f3cb0de22c88f44c05b0b197ddcb0731,0
./dataset/racist humor meme offensive/Image_12.jpeg,1,330,602,51421ad24c0699465d1be48a0c66ecc3,0
./dataset/racist humor meme offensive/Image_10.jpg,1,600,589,c4371cd88528640b108b22d5743f776e,0
./dataset/racist humor meme offensive/Image_9.jpg,1,600,505,81aa6042e2c28495fe45fe7e9c228e44,0
./dataset/racist humor meme offensive/Image_17.jpeg,1,615,442,5664bb86bb892365afad76cb4f506590,0
./dataset/racist humor meme offensive/Image_1.jpg,1,475,562,d7901417f46407a6406d1c96814b5abb,0
./dataset/racist humor meme offensive/Image_5.jpg,1,576,324,6ba3b958b694b8dd09a4e826a187bd4e,0
./dataset/racist humor meme offensive/Image_6.jpg,1,700,692,f41858d1e8d0ef39fef1a99acac3ddb4,0
./dataset/racist humor meme offensive/Image_19.jpg,1,1100,619,c1a188017fdecf046b18987f7198bb05,0
./dataset/racist humor meme offensive/Image_18.jpg,1,948,577,c255d5163b4d3e83f6f7d08b2d0c9371,0
./dataset/misogyny meme offensive/Image_14.jpg,1,700,951,424f7b2fe7d5c282192f4e1758495d04,0
./dataset/misogyny meme offensive/Image_16.jpg,1,720,673,2e12e72d7816875916a3cb5feae0421b,0
./dataset/misogyny meme offensive/Image_10.jpg,1,720,576,511667c8d7307bde6c4fd0b9d1d38452,0
./dataset/misogyny meme offensive/Image_8.jpg,1,564,773,fd65c2850895517b43f7172aa1b0f94c,0
./dataset/misogyny meme offensive/Image_9.jpg,1,461,555,da350423415594c97c286ec0ebcdfa28,0
./dataset/misogyny meme offensive/Image_19.jpeg,1,697,996,4ad5e4cc7208379bc592662beb8f0c7b,0
./dataset/misogyny meme offensive/Image_20.jpg,1,1024,781,2d2dd787e8ff052ae1163eb7eaccfd06,0
./dataset/misogyny meme offensive/Image_18.jpg,1,1024,768,c9160d38a250ff908428c8c20efd2ca7,0
./dataset/gossip memes/Image_15.jpg,1,800,800,3d0303dc78f6de65bdd77c02a5e96fd1,0
./dataset/gossip memes/Image_14.jpg,1,700,394,7c995863cfd53c92f6104f9bf9abfca4,0
./dataset/gossip memes/Image_6.jpeg,1,1286,1445,4ea3aec90ffb7ef2807ee26165988ff7,0
./dataset/gossip memes/Image_16.jpg,1,1000,1000,187afba424f3f24b046eed4b0c3e83b9,0
./dataset/gossip memes/Image_17.png,1,1080,520,a3233d9985371aa12c7a4860fc71e967,0
./dataset/gossip memes/Image_13.jpg,1,1200,675,9be3d6f9cd0227b4eac2c43106af0f21,0
./dataset/gossip memes/Image_12.jpeg,1,1242,1212,c46c15c1a09a7e0e82e497c48fc4494a,0
./dataset/gossip memes/Image_7.jpeg,1,520,500,9d95b29417f2c93c3910de0bdffd03ba,0
./dataset/gossip memes/Image_10.jpg,1,1190,1132,a1fe2397366a468a01b4ae65de738c3a,0
./dataset/gossip memes/Image_11.jpg,1,1400,700,c559bf0d385757a0148a5e89940260b5,0
./dataset/gossip memes/Image_8.jpg,1,497,493,8dcee2fcb916a77335f9d1742bdc53a9,1
./dataset/gossip memes/Image_9.jpg,1,980,1066,bec9fd138d84fb8f8369389956e3af36,0
./dataset/gossip memes/Image_2.png,1,690,668,5d33d195d065f51d9783e03bd3ab143d,0
./dataset/gossip memes/Image_3.jpg,1,1080,1350,068f5430da2ff1f75e6ee183770f47d9,0
./dataset/gossip memes/Image_1.jpg,1,940,480,531b4aca1a5d77f06dc96b313455a42a,0
./dataset/gossip memes/Image_20.jpg,1,1080,1920,aa4e08e08eea3edd2d21afbb124a3a4d,0
./dataset/gossip memes/Image_4.jpeg,1,500,688,8afb0504305d7230b6fea2f3466f0ebc,0
./dataset/gossip memes/Image_5.jpeg,1,720,461,7405cb4d9bb6cd3465bc3d9efec85a9e,0
./dataset/gossip memes/Image_18.jpg,1,500,918,938c62ee26e78b9731de465ba1812875,0
./dataset/toxic online communities meme offensive/Image_14.jpg,1,500,855,c0359591c59894362665a8258abd38d4,0
./dataset/toxic online communities meme offensive/Image_13.jpg,1,498,1024,0171d60eb3c0f8a15d26b486c28c208d,0
./dataset/toxic online communities meme offensive/Image_12.jpg,1,567,1024,6b212c86f2f3d3a57f41069b5c1444d8,0
./dataset/toxic online communities meme offensive/Image_10.jpg,1,1024,939,6fce9cf31876ad3bb27d2dd2caae6138,0
./dataset/toxic online communities meme offensive/Image_11.jpg,1,799,898,b20703281bdcf4714da53c800be2f7a5,0
./dataset/toxic online communities meme offensive/Image_8.jpg,1,736,588,f272233dfce212ec95e95fefda1f85a9,0
./dataset/toxic online communities meme offensive/Image_9.jpg,1,846,1024,7b56fcfb6d11714136c99a565288dfe7,0
./dataset/toxic online communities meme offensive/Image_2.jpg,1,1600,900,5c5d916104a29e3145846985cc3d9411,0
./dataset/toxic online communities meme offensive/Image_6.jpg,1,720,1300,25baa593b4e4d7804783bada871f2dc6,0
./dataset/toxic online communities meme offensive/Image_20.png,1,800,800,0d5d91787e5073801a5f56c6b46fa4ac,0
./dataset/toxic online communities meme offensive/Image_5.jpeg,1,891,589,2e5e5913fb38f3ebf6e009abb1c5854f,0
./dataset/neo-nazi meme offensive/Image_13.jpg,1,1024,768,57e13de26c455b4c30927dbc66329456,0
./dataset/neo-nazi meme offensive/Image_15.jpeg,1,662,1200,211ee41bb954b040063b7385f168f1e5,0
./dataset/neo-nazi meme offensive/Image_9.jpg,1,1984,1116,7ccbdd82543805d0b0ee65579dd2d4e7,0
./dataset/neo-nazi meme offensive/Image_2.jpg,1,200,200,389c90f6355c93cf9001978337505487,0
./dataset/neo-nazi meme offensive/Image_6.png,1,1200,630,79383c24773297b82ee2d4f58531b5f9,0
./dataset/neo-nazi meme offensive/Image_20.jpg,1,2000,1332,16ae1ad57c7efe490ff224e01e12897a,0
./dataset/neo-nazi meme offensive/Image_19.jpg,1,699,690,3c0d60e1a2f04440904295375deccd5e,0
./dataset/neo-nazi meme offensive/Image_18.jpg,1,550,485,609af46adda436f5d7ba0fdb636f7f3a,0
./dataset/bullying memes/Image_14.png,1,722,679,46a36beb26950f4caa9fc9be52a54d6d,1
./dataset/bullying memes/Image_16.jpg,1,750,600,d7c63c29de0f387b5746d5f834e3778a,0
./dataset/bullying memes/Image_13.jpeg,1,720,808,3cb0a68c9920ef1df6e011afe020ee87,0
./dataset/bullying memes/Image_12.jpeg,1,720,734,9c7f50596fd29371027d6dd0e748d274,1
./dataset/bullying memes/Image_10.jpg,1,512,640,7b2f7c553869df848d74c66e6afe2a27,0
./dataset/bullying memes/Image_17.jpeg,1,896,767,1f68eda2c7e6c0f3beed41686332df52,0
./dataset/bullying memes/Image_5.jpg,1,1080,1405,2243ff4a40a8f576f71ac5df428acabb,0
./dataset/bullying memes/Image_20.png,1,568,710,03d0742f2f3b752d735786dd952c8201,0
./dataset/organized crime meme offensive/Image_17.jpg,1,525,700,0edaf7e0b64fa99b9bd2aa9c1e74a03d,0
./dataset/organized crime meme offensive/Image_9.jpg,1,400,400,d953f0ca52ec335c00fb365f9b3593cd,0
./dataset/organized crime meme offensive/Image_13.gif,1,362,258,0d9c0bbc8a27804932779cb405699a71,0
./dataset/organized crime meme offensive/Image_7.jpg,1,614,412,aa4743da8eb9f1da1062489801afa2f6,0
./dataset/organized crime meme offensive/Image_8.jpeg,1,801,801,17e8e76ec79357af97b938bbe2ddec84,0
./dataset/organized crime meme offensive/Image_19.jpg,1,593,720,df5c02d2f518bd7af6612e8ec9d10d63,0
./dataset/online hate speech meme offensive/Image_15.jpg,1,600,433,56e4b8456193d21dd1521ce62e5e7c57,0
./dataset/online hate speech meme offensive/Image_14.png,1,1920,1441,59dd0c031f3876f37337b45affd6b6df,0
./dataset/online hate speech meme offensive/Image_20.gif,1,1400,788,bbf0a0a30e90e6fe826413601e388b4d,0
./dataset/online hate speech meme offensive/Image_8.jpg,1,824,549,f8fc9e90259dd673849b63f58770e13d,0
./dataset/online hate speech meme offensive/Image_19.gif,1,1400,788,a0cc9a0e9489574eb76c73571cfb44e5,0
./dataset/online hate speech meme offensive/Image_3.png,1,768,372,724a8c4c2ce927575572dcd43839581f,0
./dataset/online hate speech meme offensive/Image_4.png,1,2000,2000,628913c2d93d617a941d26235323cd32,0
./dataset/cultural criticism memes/Image_15.jpg,1,735,870,6dab7826192c9788534228c2b680f6bf,0
./dataset/cultural criticism memes/Image_14.png,1,434,426,775004979117e0750658b1a4217932c3,0
./dataset/cultural criticism memes/Image_16.jpg,1,531,521,88f89330ea7626ecfc9b095a5dbf8da8,0
./dataset/cultural criticism memes/Image_17.jpg,1,620,620,3246cf024cc623e2b7e4246fb02f178c,0
./dataset/cultural criticism memes/Image_13.jpg,1,650,461,908ebae7f67ad2b7a5026d78f27a0fbf,0
./dataset/cultural criticism memes/Image_12.jpg,1,1191,840,b0583ac5b058e6fc04c1dc099ef1ae52,0
./dataset/cultural criticism memes/Image_7.jpeg,1,944,1525,dd003e0ba984ad8aae73db3fce7dedb5,0
./dataset/cultural criticism memes/Image_10.png,1,1050,547,1b9606fcf8646a5e18904d2a29538c41,0
./dataset/cultural criticism memes/Image_11.jpg,1,640,512,824dfdc59a1e406080673273c2b8a51f,0
./dataset/cultural criticism memes/Image_8.jpg,1,1900,1331,c26cf8853ebe667369ac20175dfd466e,0
./dataset/cultural criticism memes/Image_1.jpeg,1,460,672,0c48cd7333ea111fc2e33f06e545d028,0
./dataset/cultural criticism memes/Image_4.png,1,680,753,2cf9e4022df264df00c35a7574691785,0
./dataset/cultural criticism memes/Image_5.jpg,1,575,383,0a27b64663e797c20e50d643d0addc59,0
./dataset/cultural criticism memes/Image_6.jpg,1,565,324,58fc302f52fc0519832d8e963c1aa3aa,0
./dataset/cultural criticism memes/Image_20.png,1,672,890,99d3283171469a82896956c0ce87226b,0
./dataset/cultural criticism memes/Image_19.png,1,1614,1256,2f973b7519f5ab3602625fff0ba82e9d,0
./dataset/cultural criticism memes/Image_9.jpeg,1,743,1321,ebdd5763ec9adfc4302ac109d9c514b2,0
./dataset/cultural criticism memes/Image_18.png,1,620,320,2fef6576846c7fb2787b67b500c9e3dc,0
./dataset/conspiracy theories meme offensive/Image_17.jpeg,1,907,1141,b89ceb589f714e986158028348d43eb2,0
./dataset/covid misinformation meme offensive/Image_15.png,1,789,1024,2ec660c097f19cfbd501197e1d9a5875,0
./dataset/covid misinformation meme offensive/Image_14.jpg,1,1024,528,029883faa9fc50e72d9a591f0f793a93,0
./dataset/covid misinformation meme offensive/Image_16.jpg,1,1200,800,35e3bd6c33ecaf2bc71bafbaa9e26cb3,0
./dataset/covid misinformation meme offensive/Image_17.jpg,1,1280,640,88729a5d31e36753da2d7caeeaea50d0,0
./dataset/covid misinformation meme offensive/Image_13.jpg,1,959,575,ca73c85f9313cc3f41dd07b159be0f76,0
./dataset/covid misinformation meme offensive/Image_12.jpg,1,678,452,99cb55998c5f6b9af1dbce61b61f933e,0
./dataset/covid misinformation meme offensive/Image_10.jpg,1,1000,500,35dfc6e48366aef52f7985f327651b16,0
./dataset/covid misinformation meme offensive/Image_8.png,1,598,356,2863bae79cba5b696e1b01307f24aa37,0
./dataset/covid misinformation meme offensive/Image_2.jpg,1,870,1253,6f86fdae5145a798943114e39834d451,0
./dataset/covid misinformation meme offensive/Image_4.jpg,1,1248,702,f6aaad042304f6fa89d30442c1ccedcb,0
./dataset/covid misinformation meme offensive/Image_5.png,1,838,1018,af6740a831e5bb9583bf33be9520cddd,0
./dataset/covid misinformation meme offensive/Image_6.jpg,1,882,432,ce254f4e11066631a8ddcb24c4e9ea78,0
./dataset/covid misinformation meme offensive/Image_9.jpeg,1,836,499,09186ee38611e1f76aeb913662d53ae7,0
./dataset/covid misinformation meme offensive/Image_19.jpg,1,1200,1200,5bba2e3ba3af2a8de1dc8068747b931e,0
./dataset/covid misinformation meme offensive/Image_18.jpg,1,640,441,8b22af43d0f68799325d056f181fee10,0
./dataset/bullying at school meme offensive/Image_14.jpg,1,400,556,a11efd4ce6488c8ed84f05460dda17ae,0
./dataset/bullying at school meme offensive/Image_16.jpg,1,625,625,fdf6a7ca193cbc22b6a980521ca8cff7,0
./dataset/bullying at school meme offensive/Image_13.jpg,1,475,562,a9d784a242cc9444f1938b6c477e39df,0
./dataset/bullying at school meme offensive/Image_12.jpg,1,625,461,eeb7463dabf3cc2d669b95ac74ba7be0,0
./dataset/bullying at school meme offensive/Image_11.jpg,1,460,480,4fcff3240f1d97a294684ef166ad0c4f,0
./dataset/bullying at school meme offensive/Image_8.jpg,1,713,500,39a007c82691f4095f14d55ff98be64a,0
./dataset/bullying at school meme offensive/Image_2.jpg,1,800,533,e633984e35389c61f4e7636e808ed09f,0
./dataset/bullying at school meme offensive/Image_3.jpeg,1,720,1017,5e3004dcd67495455a73adb44a3b7447,0
./dataset/bullying at school meme offensive/Image_20.jpg,1,600,770,18816bdd59008afc2992a68dcb591974,0
./dataset/bullying at school meme offensive/Image_19.jpg,1,698,460,1a24598f1538c1c4ba0639d5f1ad4b04,0
./dataset/bullying at school meme offensive/Image_18.jpg,1,750,740,ef64d72ed725e38138690299821bff3e,0
./dataset/school shootings meme offensive/Image_16.jpg,1,500,779,4b64787c01569aa1f49567fd353f0105,0
./dataset/school shootings meme offensive/Image_17.jpg,1,640,804,0dad96fa4511edddf28120b319bfab95,0
./dataset/school shootings meme offensive/Image_12.jpeg,1,625,605,51327e157989faa5a20d84d5900b6c6a,0
./dataset/school shootings meme offensive/Image_11.jpg,1,1280,720,781faa9fae79ad2a083ccd142c7039df,0
./dataset/school shootings meme offensive/Image_15.jpeg,1,500,528,7fe9d12c7c0295628c5d617d6c65e6ea,0
./dataset/school shootings meme offensive/Image_8.jpg,1,429,400,b69aabcce629600b6e4a568f102cb205,0
./dataset/school shootings meme offensive/Image_9.jpg,1,750,400,b562340b382f10f12ede577c16ed62b5,0
./dataset/school shootings meme offensive/Image_14.jpeg,1,720,755,3e25f7d0818dd34fbc070794244a792a,0
./dataset/school shootings meme offensive/Image_2.jpg,1,1100,619,2bf007a59b3cbd3955d4372a9021ccbb,0
./dataset/school shootings meme offensive/Image_3.jpg,1,576,324,e242d415760cf380e2f0958cebcfbf59,0
./dataset/school shootings meme offensive/Image_1.jpg,1,1100,619,0fc1068a88d57c93b75f30bff441ecca,0
./dataset/school shootings meme offensive/Image_4.jpg,1,1280,720,33d7f03b56fb942ff122e469f4f9f492,0
./dataset/school shootings meme offensive/Image_20.jpeg,1,660,458,c71d6e96fc76a7091cb8067b3e4f06d9,0
./dataset/school shootings meme offensive/Image_10.jpeg,1,1438,933,e30a0fefb2375ca219b0bba2c98d3f9b,0
./dataset/school shootings meme offensive/Image_19.jpg,1,700,394,5f7ccef0629054f6c0f2541e24b859e8,0
./dataset/school shootings meme offensive/Image_18.jpg,1,600,476,75e7e20d2497dc1be60ca798301d1728,0
./dataset/memes on controversial issues/Image_15.jpg,1,696,522,b69e2d34fb6e28fd14d7c8ba9aa5a0b2,0
./dataset/memes on controversial issues/Image_17.jpg,1,1280,720,4f2656264d912bcb5f61fdcf6bf2e7f6,0
./dataset/memes on controversial issues/Image_13.jpg,1,1529,2045,6bfa93b6d21378b7bf54a6d272993816,0
./dataset/memes on controversial issues/Image_12.jpg,1,800,540,9de6b2824d72a48b319a61b864ca53cd,0
./dataset/memes on controversial issues/Image_7.jpeg,1,700,764,3c62d69eec851f84479dd27180f6232e,0
./dataset/memes on controversial issues/Image_10.jpg,1,640,671,1028fd9e910105bf2cc2705a949f6564,0
./dataset/memes on controversial issues/Image_11.jpg,1,625,771,3d617247b24fd1d4bff0bf5f938a9075,0
./dataset/memes on controversial issues/Image_8.jpg,1,640,500,54b0d69de7138f2548f1712eba1e9cb0,0
./dataset/memes on controversial issues/Image_9.jpg,1,680,938,89755d17d035b4cb197e461f10289320,0
./dataset/memes on controversial issues/Image_14.jpeg,1,1080,1194,faa4416d4595194f10633c0467ac2dcc,0
./dataset/memes on controversial issues/Image_2.jpg,1,600,398,dd343bfa08a68be7cac6a17ae6ed4c20,0
./dataset/memes on controversial issues/Image_16.gif,1,498,423,82e44fd0226bbc0422fd6657fb446989,0
./dataset/memes on controversial issues/Image_1.jpg,1,600,660,bf6beed290ee02dc2ce73f7989c71584,0
./dataset/memes on controversial issues/Image_4.jpg,1,711,702,6a37d486c44fbab3f86a5f7759b9bfbc,0
./dataset/memes on controversial issues/Image_5.png,1,1920,1242,3fc6909ffe3ba92590c20b2dcabb8fd1,0
./dataset/memes on controversial issues/Image_3.jpeg,1,430,539,6adf7729844b92f3b147ed745edf8e77,0
./dataset/memes on controversial issues/Image_6.jpg,1,653,653,c6e81cf64b5c85c7fc977910fb986c12,0
./dataset/memes on controversial issues/Image_20.jpg,1,501,500,5857f32e8e5f3677498dc3deef528911,0
./dataset/memes on controversial issues/Image_19.jpg,1,1080,1080,832e27e522f9012793325948cb4a6e34,0
./dataset/memes on controversial issues/Image_18.jpg,1,480,601,f4bb41d6123d3499a99701a553c356a1,0
